0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04267,0.043701000000000004,0.044399,0.040898000000000004,0.034316,0.06351899999999999,0.084015,0.095616,0.102915,0.109336,0.035453000000000005,0.007801,0.140371,0.142337,0.14280299999999999,0.12417600000000001,0.12273999999999999,0.124652,0.167426,0.092342,0.181975,0.188852,0.187002,0.021481999999999998,0.021741,0.209369,0.182674,0.161177,0.18477000000000002,0.21893100000000001,0.0210585,0.1708355,0.138381,0.1429145,0.122747,0.07971975,0.10278799999999999,0.043534500000000004,0.09452787500000001,0.1114365
0.7983300000000001,0.7337509999999999,0.673728,0.407933,0.18262299999999998,0.47702300000000003,0.34159500000000004,0.82933,0.785089,0.34089400000000003,0.553731,0.14527,0.893942,0.910384,0.918923,0.904889,0.22806800000000002,0.635677,0.8976989999999999,0.500258,0.853838,0.861475,0.8657079999999999,0.013459,0.070288,0.84414,0.97489,0.9705499999999999,0.873677,0.622158,0.1639465,0.425113,0.6192964999999999,0.8031135,0.6654305,0.39162149999999996,0.822139,0.736029,0.36625775,0.6308855
1.750406,1.618244,1.5062639999999998,1.652106,0.74586,0.8535470000000001,0.607442,1.718322,1.614358,1.6046559999999999,0.031817,0.140427,1.810213,1.7817360000000002,1.823483,1.7882550000000001,1.758998,1.419332,1.757122,0.890956,0.6454500000000001,0.9520919999999999,1.6757570000000002,0.065781,0.158052,1.751607,1.824609,1.4578520000000001,1.644347,1.671471,0.44314349999999997,1.7152345,1.680889,1.438592,0.7494985000000001,1.06201625,1.4820579999999999,1.6283349999999999,1.333336125,1.148778
2.4647229999999998,1.173351,1.4993530000000002,2.341775,1.5941969999999999,0.779854,1.36075,2.395841,2.2636480000000003,2.2414,0.058561,0.192976,2.531589,2.433249,2.510857,2.2254389999999997,2.437514,2.020311,2.421652,1.776106,1.744753,2.3142910000000003,2.322652,0.097971,0.38837900000000003,1.977961,2.468697,1.975508,2.293116,0.813913,0.8935865,1.6257135,2.331526,1.9979095,1.2623035,1.6125562500000001,1.7374305,1.982038,1.9269781250000002,2.043264
2.9504,1.631045,2.6171550000000003,2.838586,1.682254,0.25843700000000003,1.6612550000000001,2.119969,2.7139789999999997,1.05557,0.073109,1.0265540000000002,3.053891,2.899636,2.995612,2.3712820000000003,2.0224770000000003,2.488309,2.4771439999999996,2.0928620000000002,2.0665259999999996,2.0949009999999997,2.779501,1.41396,0.48944,2.898016,2.93077,2.5574589999999997,0.552509,0.420979,1.3544040000000002,1.2217280000000001,1.7663569999999997,2.522884,1.1624814999999997,1.5603805,2.587307,2.7837775000000002,1.30797525,2.4525559999999995
3.230315,3.060998,1.990252,3.138665,1.664303,0.18628999999999998,3.118681,2.692025,2.967593,2.0981840000000003,0.172121,1.390799,3.36686,3.154512,3.24215,3.20716,3.203558,2.764361,3.179964,2.261727,1.6790209999999999,2.4108110000000003,2.2994160000000003,0.328092,0.824061,3.161046,3.164567,2.168551,0.9895,0.9987240000000001,1.5275509999999999,2.101141,2.639074,2.466456,0.9326555,2.0833125,2.0794015,2.6102835,2.09074825,2.408843
3.294001,3.1297770000000003,0.308488,2.847218,1.305871,0.173029,3.188062,2.764354,3.036781,1.269285,0.302388,1.7655429999999999,3.438872,3.242395,3.309544,3.303913,1.5864800000000001,3.289667,3.215567,2.63315,0.5535249999999999,3.117878,2.185056,2.0793470000000003,0.7192419999999999,3.216879,3.211752,1.587699,0.927374,1.373751,1.535707,1.4801155000000001,2.242426,2.438683,0.36327699999999996,1.8890665,0.9480934999999999,1.8012445000000001,1.57917575,1.7003715
3.153811,2.065963,1.013061,2.713096,3.069848,0.31585199999999997,3.053979,2.478683,2.940973,2.833519,0.574625,0.539627,3.291076,3.132067,3.160869,3.173493,3.130598,2.714462,3.06975,1.6083830000000001,1.949354,2.9449560000000004,0.905464,2.067193,0.50752,3.066357,3.040431,0.8169679999999999,2.1798040000000003,1.6571289999999999,1.8047374999999999,2.3938635,2.9516345,1.7657150000000001,1.132603,2.378186,0.9150145,2.083436,2.6058525,2.331225
2.833635,1.680453,2.2253339999999997,2.738118,2.719832,0.346692,2.742959,2.227082,2.63975,2.498434,0.142073,0.387808,2.942862,2.8118429999999996,2.820121,2.8286350000000002,1.797507,2.294099,2.726951,1.775675,0.752869,1.938174,0.291865,2.556254,0.490115,2.720554,2.6766889999999997,2.023704,1.0706010000000001,1.6698140000000001,1.55382,1.7336605,2.6126925,2.1589015,0.5497805,2.08325625,2.124519,2.5294844999999997,2.2908451249999997,1.7454935
2.292657,0.849223,1.49731,2.047913,0.796882,0.503854,2.222038,1.0321669999999998,2.1442069999999998,0.9712540000000001,0.671396,1.0326300000000002,2.3723400000000003,2.289761,1.4331310000000002,2.269406,2.255811,1.711282,2.2043649999999997,1.2198630000000001,1.28401,1.351157,0.19184700000000002,0.6377430000000001,1.073039,2.186935,2.141827,1.3260329999999998,1.2404629999999999,1.4961790000000001,0.9147560000000001,1.875995,1.5878094999999999,1.5186574999999998,0.8939320000000001,1.25128275,1.4116714999999997,1.8949835,1.111268375,1.6659614999999999
1.5470650000000001,0.39602499999999996,1.42621,0.991401,0.741681,0.663533,1.493398,1.041662,1.441568,0.787063,0.672096,0.572425,1.599018,1.554856,0.9963690000000001,1.518555,1.0892339999999998,1.13357,1.481812,1.0502349999999998,1.362037,0.839484,0.6850689999999999,0.07211,0.9159930000000001,1.466913,1.446757,0.87383,1.349731,0.84427,0.657053,0.9667519999999998,1.1344375,1.0037,1.012785,0.89574525,1.15002,1.4866375,0.841404125,1.1767189999999998
0.6160220000000001,0.184514,0.5782419999999999,0.5163300000000001,0.577211,0.38869600000000004,0.6003440000000001,0.116017,0.587028,0.24678899999999998,0.162821,0.43401100000000004,0.6572720000000001,0.643919,0.624651,0.41366,0.627965,0.531377,0.6155579999999999,0.20245,0.58489,0.509922,0.436971,0.38954,0.36792,0.617282,0.6192960000000001,0.43139,0.572274,0.42489,0.505611,0.5264275,0.4311735,0.48138349999999996,0.48679300000000003,0.46839225,0.5048159999999999,0.597132,0.357590625,0.55061
0.019817,0.005019999999999999,0.021713999999999997,0.021599,0.021829,0.01226,0.027021999999999997,0.004839,0.025111,0.008206,0.02548,0.028016,0.032284,0.031743,0.035128,0.036359999999999996,0.034179,0.039358,0.040914,0.015349999999999999,0.044171,0.046880000000000005,0.01807,0.039429,0.036184,0.062225,0.065138,0.069685,0.075321,0.070304,0.0249225,0.0522415,0.02456,0.0545215,0.0282155,0.02474125,0.0456995,0.0207655,0.016473625,0.032885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
